isbn13,title,author,cover_url,saved_path,status
9780061043500,"Gaudy Night (Lord Peter Wimsey, #12)",Dorothy L. Sayers,,,not_found
9781565125520,Breakfast with Buddha,Roland Merullo,https://covers.openlibrary.org/b/isbn/9781565125520-L.jpg,covers/9781565125520.jpg,ok_openlibrary
9780394758250,"The Lady in the Lake (Philip Marlowe, #4)",Raymond Chandler,http://books.google.com/books/content?id=GGiNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780394758250.jpg,ok_googlebooks
9780439673630,I Love You Through and Through,"Bernadette Rossetti-Shustak, Caroline Jayne Church",http://books.google.com/books/content?id=5m9_ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780439673630.jpg,ok_googlebooks
9781416593390,"Revenge of the Spellmans (The Spellmans, #3)",Lisa Lutz,,,not_found
9781846058320,Private London (Private #4),"James Patterson, Mark Pearson",,,not_found
9780060082090,"Mortal Engines (The Hungry City Chronicles, #1)",Philip Reeve,,,not_found
9780984857400,"Spying in High Heels (High Heels, #1)",Gemma Halliday,,,not_found
9780451463070,"Blood Cross (Jane Yellowrock, #2)",Faith Hunter,,,not_found
,The Country Mouse and the City Mouse; The Fox and the Crow; The Dog and His Bone,"Patricia M. Scarry, Richard Scarry",,,not_found
9780525954570,"Crash & Burn (Tessa Leoni, #3)",Lisa Gardner,,,not_found
9780886778450,"River of Blue Fire (Otherland, #2)",Tad Williams,,,not_found
,"The Assassin and the Underworld (Throne of Glass, #0.4)",Sarah J. Maas,,,not_found
9780345501740,Gentlemen of the Road,"Michael Chabon, Gary Gianni",,,not_found
9780062209850,The Death of Bees,Lisa O'Donnell,,,not_found
9780743484250,Big Fish,Daniel Wallace,http://books.google.com/books/content?id=F3k8PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780743484250.jpg,ok_googlebooks
9780786814180,"The Wind Singer (Wind on Fire, #1)","William Nicholson, Peter Sís",,,not_found
9780316043010,Those Guys Have All the Fun: Inside the World of ESPN,"James Andrew Miller, Tom Shales",,,not_found
9780425266860,"Breakable (Contours of the Heart, #2)",Tammara Webber,,,not_found
9780156031620,The End of Mr. Y,Scarlett Thomas,,,not_found
9780767902850,Bella Tuscany,Frances Mayes,,,not_found
9780062007280,Through My Eyes,"Tim Tebow, Nathan Whitaker",,,not_found
,"Curtsies & Conspiracies (Finishing School, #2)",Gail Carriger,,,not_found
9780446610380,"Parable of the Talents (Earthseed, #2)",Octavia E. Butler,,,not_found
9780345511290,Darth Plagueis,James Luceno,,,not_found
9780618446870,Dark Star Safari: Overland from Cairo to Cape Town,Paul Theroux,,,not_found
9781613778530,"Locke & Key, Vol. 6: Alpha & Omega","Joe Hill, Gabriel Rodríguez",,,not_found
9780451236720,"Black Dawn (The Morganville Vampires, #12)",Rachel Caine,,,not_found
,"The Billionaire's Obsession ~ Simon (The Billionaire's Obsession, #1)",J.S. Scott,,,not_found
9780060283250,If You Give a Cat a Cupcake,"Laura Joffe Numeroff, Felicia Bond",,,not_found
9780345327860,"Crystal Singer (Crystal Singer, #1)",Anne McCaffrey,http://books.google.com/books/content?id=jdEr9ENG1O0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780345327860.jpg,ok_googlebooks
9780743265230,"Empire of the Sun (Empire of the Sun, #1)",J.G. Ballard,,,not_found
9780316261240,Underground Airlines,Ben H. Winters,,,not_found
9780062454970,"The Rainbow Comes and Goes: A Mother and Son On Life, Love, and Loss","Anderson Cooper, Gloria Vanderbilt",,,not_found
9781250002820,"Infamous (Chronicles of Nick, #3)",Sherrilyn Kenyon,,,not_found
9780440220430,Having Our Say: The Delany Sisters' First 100 Years,"Sarah L. Delany, A. Elizabeth Delany, Amy Hill Hearth",,,not_found
9780374299260,Lush Life,Richard Price,,,not_found
9780312359670,"Raven Black (Shetland Island, #1)",Ann Cleeves,,,not_found
9780385342940,The Truth According to Us,Annie Barrows,,,not_found
9780140449440,Thérèse Raquin,"Émile Zola, Robin Buss",,,not_found
9780842386880,"Reunion (Redemption, #5)","Karen Kingsbury, Gary Smalley",,,not_found
9780307395000,The Night Strangers,Chris Bohjalian,,,not_found
9780552998770,"More Tales of the City (Tales of the City, #2)",Armistead Maupin,,,not_found
9780631227080,Art in Theory 1900 - 2000: An Anthology of Changing Ideas,"Charles Harrison, Paul Wood",,,not_found
9781250111170,Behind Her Eyes,Sarah Pinborough,,,not_found
9780486437510,The King in Yellow and Other Horror Stories,"Robert W. Chambers, E.F. Bleiler",,,not_found
9780393307610,H.M.S. Surprise,Patrick O'Brian,,,not_found
9780778325500,"Twenty Wishes (Blossom Street, #5)",Debbie Macomber,,,not_found
9780451163940,The Virtue of Selfishness: A New Concept of Egoism,"Ayn Rand, Nathaniel Branden",,,not_found
9780671038540,What's Eating Gilbert Grape,Peter Hedges,https://covers.openlibrary.org/b/isbn/9780671038540-L.jpg,covers/9780671038540.jpg,ok_openlibrary
9780312571250,One Good Dog,Susan  Wilson,,,not_found
9780670020580,Through Black Spruce,Joseph Boyden,,,not_found
9780312576980,The Murderer's Daughters,Randy Susan Meyers,,,not_found
9780399154710,"Strangers in Death (In Death, #26)",J.D. Robb,,,not_found
9781423157310,"The Archived (The Archived, #1)",Victoria Schwab,,,not_found
9780802130910,Glengarry Glen Ross,David Mamet,,,not_found
9781250077690,The Sound of Gravel,Ruth Wariner,,,not_found
,"Evelyn, After",Victoria Helen Stone,,,not_found
9780723247340,The Complete Adventures of Peter Rabbit,Beatrix Potter,,,not_found
9789509051380,"Sin City: Una Dura Despedida, #1 de 3",Frank Miller,http://books.google.com/books/content?id=o6NaPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9789509051380.jpg,ok_googlebooks
9780606300540,A Charlie Brown Christmas,Charles M. Schulz,,,not_found
9780735102870,Resurrection,"Leo Tolstoy, Louise Maude, Aylmer Maude",,,not_found
9780802135780,Sexing the Cherry,Jeanette Winterson,https://covers.openlibrary.org/b/isbn/9780802135780-L.jpg,covers/9780802135780.jpg,ok_openlibrary
9780743254430,"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",Adrian Nicole LeBlanc,,,not_found
9780425223250,"Hostage to Pleasure (Psy-Changeling, #5)",Nalini Singh,,,not_found
9781401211040,"Justice, Volume 1","Jim Krueger, Alex Ross, Doug Braithwaite",,,not_found
9781439134340,"Hard Magic (Grimnoir Chronicles, #1)",Larry Correia,,,not_found
9781847376180,"Storm Prey (Lucas Davenport, #20)",John Sandford,,,not_found
9781937007290,"Fated (Alex Verus, #1)",Benedict Jacka,,,not_found
9780310240500,The Case for a Creator: A Journalist Investigates Scientific Evidence That Points Toward God,Lee Strobel,,,not_found
9780345505710,"Victims (Alex Delaware, #27)",Jonathan Kellerman,,,not_found
9780755358790,Instructions for a Heatwave,Maggie O'Farrell,,,not_found
9781419717020,"Old School (Diary of a Wimpy Kid, #10)",Jeff Kinney,,,not_found
9780061784800,The Eye of God (Sigma Force #9),James Rollins,,,not_found
9780571225360,An Artist of the Floating World,Kazuo Ishiguro,,,not_found
9780062240190,"Romancing the Duke (Castles Ever After, #1)",Tessa Dare,,,not_found
9780345543130,"The Job (Fox and O'Hare, #3)","Janet Evanovich, Lee Goldberg",,,not_found
9780451410820,"The Man With a Load of Mischief (Richard Jury, #1)",Martha Grimes,,,not_found
9780062277020,LaRose,Louise Erdrich,http://books.google.com/books/content?id=nFUZswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780062277020.jpg,ok_googlebooks
9780802118580,Night Train to Lisbon,"Pascal Mercier, Barbara Harshav",,,not_found
9781463756970,"The Underworld (Fallen Star, #2)",Jessica Sorensen,,,not_found
9780743262130,"The Path Between the Seas: The Creation of the Panama Canal, 1870-1914",David McCullough,,,not_found
9780061256680,Waiter Rant: Thanks for the Tip-Confessions of a Cynical Waiter,"The Waiter, Steve Dublanica",,,not_found
9781620402760,Before We Met,Lucie Whitehouse,,,not_found
9780786813070,The Skin I'm In,Sharon G. Flake,https://covers.openlibrary.org/b/isbn/9780786813070-L.jpg,covers/9780786813070.jpg,ok_openlibrary
9780385366430,"Two Ravens and One Crow (The Iron Druid Chronicles, #4.5)",Kevin Hearne,,,not_found
9780399157230,"Dead or Alive (Jack Ryan Universe, #13)","Tom Clancy, Grant Blackwood",,,not_found
9780968709180,To Build a Fire,Jack London,http://books.google.com/books/content?id=WWUNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780968709180.jpg,ok_googlebooks
9780543896600,The Black Arrow,Robert Louis Stevenson,,,not_found
9780671729400,"Fallen Hearts (Casteel, #3)",V.C. Andrews,,,not_found
9781439156340,"The Burning Wire (Lincoln Rhyme, #9)",Jeffery Deaver,,,not_found
9780316899990,"River, Cross My Heart",Breena Clarke,,,not_found
,رأيت رام الله,"Mourid Barghouti, مريد البرغوثي",,,not_found
9780345417960,The 158-Pound Marriage,John Irving,,,not_found
9781401322910,Free: The Future of a Radical Price,Chris Anderson,,,not_found
9781419122120,"Good Wives (Little Women, #1.5)",Louisa May Alcott,,,not_found
9780452275040,Dear Theo,"Vincent van Gogh, Irving Stone, Jean   Stone",,,not_found
9781560974320,Palestine,"Joe Sacco, Edward Said",,,not_found
9780316701340,"Invasion of the Boy Snatchers (The Clique, #4)",Lisi Harrison,,,not_found
,"The Sworn Sword (The Tales of Dunk and Egg, #2)",George R.R. Martin,,,not_found
9780062227320,The Ghost Bride,Yangsze Choo,,,not_found
,The Complete Works of H.P. Lovecraft,H.P. Lovecraft,,,not_found
9780007350480,One Hundred Names,Cecelia Ahern,,,not_found
9780756403010,"Dragon Prince (Dragon Prince, #1)",Melanie Rawn,https://covers.openlibrary.org/b/isbn/9780756403010-L.jpg,covers/9780756403010.jpg,ok_openlibrary
9780156030370,The Island of the Day Before,Umberto Eco,,,not_found
9780345379180,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,"Carl Sagan, Ann Druyan",,,not_found
9781595828750,"Avatar: The Last Airbender (The Promise, #2)","Gene Luen Yang, Michael Dante DiMartino, Gurihiru, Bryan Konietzko",,,not_found
9780064440520,Little Bear's Friend,"Else Holmelund Minarik, Maurice Sendak",,,not_found
9781505724520,The Pact,Karina Halle,,,not_found
9780743235270,The Creative Habit: Learn It and Use It for Life,Twyla Tharp,,,not_found
9780061990660,"A Beautiful Dark (A Beautiful Dark, #1)",Jocelyn Davies,,,not_found
9780440409410,"The Castle in the Attic (The Castle in the Attic, #1)",Elizabeth Winthrop,,,not_found
9780552551310,"Girls in Love (Girls, #1)",Jacqueline Wilson,http://books.google.com/books/content?id=2gQSAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780552551310.jpg,ok_googlebooks
9780399160460,"Threat Vector (Jack Ryan Universe, #15)","Tom Clancy, Mark Greaney",,,not_found
9780788720390,"Lady of Avalon (Avalon, #3)","Marion Zimmer Bradley, Diana L. Paxson",,,not_found
9780671725820,Miles: The Autobiography,"Miles Davis, Quincy Troupe",,,not_found
9780061767890,Does the Noise in My Head Bother You?,Steven Tyler,,,not_found
9781476778010,"Beautiful Secret (Beautiful Bastard, #4)",Christina Lauren,,,not_found
9781416549970,"The Broken Window (Lincoln Rhyme, #8)",Jeffery Deaver,,,not_found
9781476776070,"You Were Mine (Rosemary Beach, #9)",Abbi Glines,,,not_found
9780399157580,"Dust (Kay Scarpetta, #21)",Patricia Cornwell,,,not_found
9780486275440,The Three Sisters,Anton Chekhov,http://books.google.com/books/content?id=Qmm9DgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780486275440.jpg,ok_googlebooks
9780439679960,"Evil Star (The Gatekeepers, #2)",Anthony Horowitz,,,not_found
9780312989770,Nantucket Nights,Elin Hilderbrand,,,not_found
9780312983280,Full Tilt (Full #2),"Janet Evanovich, Charlotte Hughes",,,not_found
9780802472960,Lies Women Believe: And the Truth that Sets Them Free,"Nancy Leigh DeMoss, Elisabeth Elliot",https://covers.openlibrary.org/b/isbn/9780802472960-L.jpg,covers/9780802472960.jpg,ok_openlibrary
9780316032220,Beat the Reaper (Peter Brown #1),Josh Bazell,,,not_found
9780345418530,"Ogre, Ogre (Xanth #5)",Piers Anthony,,,not_found
9780425272350,"Devil's Game (Reapers MC, #3)",Joanna Wylde,,,not_found
2940011080650,"The Keeping (Law of the Lycans, #3)",Nicky Charles,,,not_found
9780517502910,The Annotated Sherlock Holmes: The Four Novels and the Fifty-Six Short Stories Complete (2 Volume Set),"Arthur Conan Doyle, William S. Baring-Gould",,,not_found
9780143035060,"Out to Canaan (Mitford Years, #4)",Jan Karon,,,not_found
9780140547120,There's a Nightmare in My Closet,Mercer Mayer,,,not_found
9780140504200,Where's Spot?,Eric Hill,,,not_found
9780805445530,Breaking Free: Discover the Victory of Total Surrender,Beth Moore,,,not_found
9781515303950,Cocky Bastard,"Penelope Ward, Vi Keeland",,,not_found
9780007419490,"The Hidden Child (Patrik Hedström, #5)","Camilla Läckberg, Tiina Nunnally",,,not_found
9780316002930,"The Dangerous Days of Daniel X (Daniel X, #1)","James Patterson, Michael Ledwidge",,,not_found
9780765340790,"The Machine Crusade (Legends of Dune, #2)","Brian Herbert, Kevin J. Anderson",,,not_found
9780545240770,Prom and Prejudice,Elizabeth Eulberg,,,not_found
9780446695670,Strip Tease,Carl Hiaasen,,,not_found
9781595541820,"Showdown (Paradise, #1)",Ted Dekker,,,not_found
9780451217460,Waiting to Exhale (Waiting To Exhale #1),Terry McMillan,,,not_found
9780679761040,Snow Country,"Yasunari Kawabata, Edward G. Seidensticker",,,not_found
9781400034700,Strange Pilgrims,Gabriel García Márquez,,,not_found
9780399164420,"Thankless in Death (In Death, #37)",J.D. Robb,,,not_found
9780062325340,"Flesh and Blood (Kay Scarpetta, #22)",Patricia Cornwell,,,not_found
9780425161240,"Chromosome 6 (Jack Stapleton & Laurie Montgomery, #3)",Robin Cook,,,not_found
,Autumn in Paris,Ilana Tan,,,not_found
9780767921990,Getting Stoned with Savages: A Trip Through the Islands of Fiji and Vanuatu,J. Maarten Troost,,,not_found
9780743431680,Call for the Dead,John le Carré,,,not_found
9780486434090,The House of the Dead,"Fyodor Dostoyevsky, Ergin Altay",,,not_found
,"Wisdom (My Blood Approves, #4)",Amanda Hocking,,,not_found
9780312348720,"A Total Waste of Makeup (Charlize Edwards, #1)",Kim Gruenenfelder,,,not_found
,"Defy (Defy, #1)",Sara B. Larson,,,not_found
9780142501080,"Marlfox (Redwall, #11)",Brian Jacques,,,not_found
9780141320630,"Once (Once, #1)",Morris Gleitzman,,,not_found
,The Misremembered Man (Tailorstown #1),Christina McKenna,,,not_found
9780316909690,"Because I'm Worth It (Gossip Girl, #4)",Cecily von Ziegesar,,,not_found
9780062081900,"Stunning (Pretty Little Liars, #11)",Sara Shepard,,,not_found
9780449138240,The Howling,Gary Brandner,,,not_found
9780399162370,"Deadline (Virgil Flowers, #8)",John Sandford,,,not_found
9780375834870,Scat,Carl Hiaasen,,,not_found
9780743231510,Life After God,Douglas Coupland,,,not_found
9780380008320,Sign of the Unicorn (The Chronicles of Amber #3),Roger Zelazny,,,not_found
9780143036940,The City of Falling Angels,John Berendt,,,not_found
9780307716540,Afterwards,Rosamund Lupton,,,not_found
9780872862100,Story of the Eye,"Georges Bataille, Joachim Neugroschel, Dovid Bergelson",,,not_found
9780312980380,"Warlock (Ancient Egypt, #3)",Wilbur Smith,,,not_found
,The Color of Secrets,Lindsay Ashford,,,not_found
9780345452890,"Standing in the Rainbow (Elmwood Springs, #2)",Fannie Flagg,,,not_found
9780399155830,"Knit Two (Friday Night Knitting Club, #2)",Kate Jacobs,,,not_found
9780876855970,Hot Water Music,Charles Bukowski,,,not_found
9780786886330,Carter Beats the Devil,Glen David Gold,,,not_found
9789735004100,Maitreyi,Mircea Eliade,,,not_found
9780679722010,The Selected Poetry of Rainer Maria Rilke,"Rainer Maria Rilke, Stephen Mitchell, Robert Hass",,,not_found
9780099449900,"Will You Please Be Quiet, Please?",Raymond Carver,,,not_found
9780099417480,In the Night Kitchen,Maurice Sendak,,,not_found
,True Love Story,Willow Aster,,,not_found
,The Moonlit Garden,"Corina Bomann, Alison Layland",,,not_found
9780446574500,"Eternal Rider (Lords of Deliverance, #1, Demonica, #6)",Larissa Ione,,,not_found
9780140157550,The Story of a Shipwrecked Sailor,"Gabriel García Márquez, Randolph Hogan",,,not_found
9781451688380,The Testament of Mary,Colm Tóibín,,,not_found
,"Hidden Bodies (You, #2)",Caroline Kepnes,,,not_found
9781250054050,What I Know for Sure,Oprah Winfrey,,,not_found
9780553297980,"Jedi Search (Star Wars: The Jedi Academy Trilogy, #1)",Kevin J. Anderson,https://covers.openlibrary.org/b/isbn/9780553297980-L.jpg,covers/9780553297980.jpg,ok_openlibrary
9780399164440,"Concealed in Death (In Death, #38)",J.D. Robb,,,not_found
9781908844960,"Stolen Songbird (The Malediction Trilogy, #1)",Danielle L. Jensen,,,not_found
9780451190530,"The Green Mile, Part 2: The Mouse on the Mile",Stephen King,,,not_found
9780805095840,Most Talkative: Stories from the Front Lines of Pop Culture,Andy Cohen,,,not_found
9780060596380,"Days of Magic, Nights of War (Abarat, #2)",Clive Barker,,,not_found
9781556520750,Assata: An Autobiography,"Assata Shakur, Angela Y. Davis, Lennox S. Hinds",,,not_found
9780899190360,The Three Billy Goats Gruff,"Paul Galdone, Peter Christen Asbjørnsen",,,not_found
9780425178100,Big Trouble,Dave Barry,,,not_found
9780553384110,"Women's Bodies, Women's Wisdom: Creating Physical and Emotional Health and Healing",Christiane Northrup,,,not_found
9780446539260,True Compass: A Memoir,Edward M. Kennedy,,,not_found
,"Wildest Dreams (Fantasyland, #1)",Kristen Ashley,,,not_found
9780142002060,"Diamonds Are Forever (James Bond, #4)",Ian Fleming,,,not_found
9780060594530,Lost Horizon,James Hilton,,,not_found
9780142437280,Passing,"Nella Larsen, Ntozake Shange, Thadious M. Davis",,,not_found
9780061238960,"InterWorld (InterWorld, #1)","Neil Gaiman, Michael Reaves",,,not_found
9780345495810,The Invisible Wall: A Love Story That Broke Barriers,Harry Bernstein,,,not_found
9780375836570,The Realm of Possibility,David Levithan,,,not_found
9780425152900,"Mind Prey (Lucas Davenport, #7)",John Sandford,,,not_found
9781595143370,The Replacement,Brenna Yovanoff,,,not_found
9780440236920,Kaleidoscope,Danielle Steel,,,not_found
9781439172960,Last Words,"George Carlin, Tony Hendra",http://books.google.com/books/content?id=P1v64TQ1xWYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9781439172960.jpg,ok_googlebooks
9780385333210,Rocket Boys (Coalwood #1),Homer Hickam,,,not_found
9780743457930,A Perfect Spy,John le Carré,,,not_found
